,wall_time,name,step,value
0,1677501420.5807662,experiment_name/text_summary,0,0.0
1,1677501420.5808766,ds_path/text_summary,0,0.0
2,1677501420.580921,ds_name/text_summary,0,0.0
3,1677501420.5809627,name_fn/text_summary,0,0.0
4,1677501420.5809987,image_size/text_summary,0,0.0
5,1677501420.5810323,batch_size/text_summary,0,0.0
6,1677501420.581068,epoch_steps/text_summary,0,0.0
7,1677501420.5811002,enable_proxy_attention/text_summary,0,0.0
8,1677501420.5811355,change_subset_attention/text_summary,0,0.0
9,1677501420.5811682,num_gpu/text_summary,0,0.0
10,1677501420.5812001,num_cpu/text_summary,0,0.0
11,1677501420.5813813,transfer_imagenet/text_summary,0,0.0
12,1677501420.585228,subset_images/text_summary,0,0.0
13,1677501420.5892138,proxy_threshold/text_summary,0,0.0
14,1677501420.59353,pixel_replacement_method/text_summary,0,0.0
15,1677501420.5976524,model/text_summary,0,0.0
16,1677501420.6017137,proxy_steps/text_summary,0,0.0
17,1677501420.6062934,load_proxy_data/text_summary,0,0.0
18,1677501420.6105523,gradient_method/text_summary,0,0.0
19,1677501420.6142514,clear_every_step/text_summary,0,0.0
20,1677501420.617972,fname_start/text_summary,0,0.0
21,1677501420.6220033,device/text_summary,0,0.0
22,1677501420.626002,global_run_count/text_summary,0,0.0
23,1677501420.6304119,label_map/text_summary,0,0.0
24,1677501420.6347952,rev_label_map/text_summary,0,0.0
25,1677501420.6390154,num_classes/text_summary,0,0.0
26,1677501435.7258549,proxy_step,1,0.0
27,1677501435.7259903,Loss/Train,1,1.2376817464828491
28,1677501435.7262816,Acc/Train,1,0.6904000043869019
29,1677501449.2392206,proxy_step,1,0.0
30,1677501449.2393074,Loss/Val,1,0.19609780609607697
31,1677501449.2395573,Acc/Val,1,0.9617999792098999
32,1677501463.7869427,proxy_step,2,0.0
33,1677501463.7870271,Loss/Train,2,0.5473278760910034
34,1677501463.7872772,Acc/Train,2,0.8515999913215637
35,1677501477.110045,proxy_step,2,0.0
36,1677501477.110133,Loss/Val,2,0.08972832560539246
37,1677501477.110419,Acc/Val,2,0.9879999756813049
0,1677501480.1395454,experiment_name/text_summary,0,0.0
1,1677501480.139683,ds_path/text_summary,0,0.0
2,1677501480.1397293,ds_name/text_summary,0,0.0
3,1677501480.1397858,name_fn/text_summary,0,0.0
4,1677501480.1398559,image_size/text_summary,0,0.0
5,1677501480.1400816,batch_size/text_summary,0,0.0
6,1677501480.1401815,epoch_steps/text_summary,0,0.0
7,1677501480.1402578,enable_proxy_attention/text_summary,0,0.0
8,1677501480.140339,change_subset_attention/text_summary,0,0.0
9,1677501480.1404011,num_gpu/text_summary,0,0.0
10,1677501480.1404884,num_cpu/text_summary,0,0.0
11,1677501480.140884,transfer_imagenet/text_summary,0,0.0
12,1677501480.1447463,subset_images/text_summary,0,0.0
13,1677501480.1485908,proxy_threshold/text_summary,0,0.0
14,1677501480.1524363,pixel_replacement_method/text_summary,0,0.0
15,1677501480.156314,model/text_summary,0,0.0
16,1677501480.1600535,proxy_steps/text_summary,0,0.0
17,1677501480.1640844,load_proxy_data/text_summary,0,0.0
18,1677501480.1679025,gradient_method/text_summary,0,0.0
19,1677501480.1714704,clear_every_step/text_summary,0,0.0
20,1677501480.175151,fname_start/text_summary,0,0.0
21,1677501480.1785717,device/text_summary,0,0.0
22,1677501480.1821706,global_run_count/text_summary,0,0.0
23,1677501480.185771,label_map/text_summary,0,0.0
24,1677501480.1893728,rev_label_map/text_summary,0,0.0
25,1677501480.193004,num_classes/text_summary,0,0.0
26,1677501495.2433863,Number_Chosen,3,64.0
27,1677501496.5870547,original_images,3,0.0
28,1677501498.4310913,converted_proxy,3,0.0
29,1677501501.1086512,proxy_step,3,1.0
30,1677501501.10873,Loss/Train,3,1.2571170330047607
31,1677501501.1089003,Acc/Train,3,0.6877999901771545
32,1677501514.3600166,proxy_step,3,1.0
33,1677501514.3601055,Loss/Val,3,0.2560606300830841
34,1677501514.360371,Acc/Val,3,0.9472000002861023
0,1677501517.5607927,experiment_name/text_summary,0,0.0
1,1677501517.560887,ds_path/text_summary,0,0.0
2,1677501517.5609317,ds_name/text_summary,0,0.0
3,1677501517.560974,name_fn/text_summary,0,0.0
4,1677501517.5610375,image_size/text_summary,0,0.0
5,1677501517.5610783,batch_size/text_summary,0,0.0
6,1677501517.5611155,epoch_steps/text_summary,0,0.0
7,1677501517.5611496,enable_proxy_attention/text_summary,0,0.0
8,1677501517.5611858,change_subset_attention/text_summary,0,0.0
9,1677501517.5612197,num_gpu/text_summary,0,0.0
10,1677501517.5612524,num_cpu/text_summary,0,0.0
11,1677501517.5615144,transfer_imagenet/text_summary,0,0.0
12,1677501517.564354,subset_images/text_summary,0,0.0
13,1677501517.5674212,proxy_threshold/text_summary,0,0.0
14,1677501517.5704033,pixel_replacement_method/text_summary,0,0.0
15,1677501517.5734322,model/text_summary,0,0.0
16,1677501517.5766337,proxy_steps/text_summary,0,0.0
17,1677501517.5805311,load_proxy_data/text_summary,0,0.0
18,1677501517.5835273,gradient_method/text_summary,0,0.0
19,1677501517.5863626,clear_every_step/text_summary,0,0.0
20,1677501517.5894306,fname_start/text_summary,0,0.0
21,1677501517.5925767,device/text_summary,0,0.0
22,1677501517.5954814,global_run_count/text_summary,0,0.0
23,1677501517.5984056,label_map/text_summary,0,0.0
24,1677501517.6013942,rev_label_map/text_summary,0,0.0
25,1677501517.604306,num_classes/text_summary,0,0.0
26,1677501532.5894175,proxy_step,4,0.0
27,1677501532.5895061,Loss/Train,4,1.2573505640029907
28,1677501532.589767,Acc/Train,4,0.6836000084877014
29,1677501546.2884958,proxy_step,4,0.0
30,1677501546.2885778,Loss/Val,4,0.2879430949687958
31,1677501546.2889066,Acc/Val,4,0.9437999725341797
0,1677501548.389116,experiment_name/text_summary,0,0.0
1,1677501548.3892179,ds_path/text_summary,0,0.0
2,1677501548.389262,ds_name/text_summary,0,0.0
3,1677501548.3893046,name_fn/text_summary,0,0.0
4,1677501548.389368,image_size/text_summary,0,0.0
5,1677501548.389409,batch_size/text_summary,0,0.0
6,1677501548.3894455,epoch_steps/text_summary,0,0.0
7,1677501548.3894796,enable_proxy_attention/text_summary,0,0.0
8,1677501548.3895144,change_subset_attention/text_summary,0,0.0
9,1677501548.3895473,num_gpu/text_summary,0,0.0
10,1677501548.3895788,num_cpu/text_summary,0,0.0
11,1677501548.3898473,transfer_imagenet/text_summary,0,0.0
12,1677501548.3937783,subset_images/text_summary,0,0.0
13,1677501548.3976672,proxy_threshold/text_summary,0,0.0
14,1677501548.4015648,pixel_replacement_method/text_summary,0,0.0
15,1677501548.4056594,model/text_summary,0,0.0
16,1677501548.4100323,proxy_steps/text_summary,0,0.0
17,1677501548.414778,load_proxy_data/text_summary,0,0.0
18,1677501548.4190533,gradient_method/text_summary,0,0.0
19,1677501548.423249,clear_every_step/text_summary,0,0.0
20,1677501548.4273434,fname_start/text_summary,0,0.0
21,1677501548.431203,device/text_summary,0,0.0
22,1677501548.4352043,global_run_count/text_summary,0,0.0
23,1677501548.4390924,label_map/text_summary,0,0.0
24,1677501548.4433446,rev_label_map/text_summary,0,0.0
25,1677501548.4474158,num_classes/text_summary,0,0.0
26,1677501563.3742845,proxy_step,1,0.0
27,1677501563.3743732,Loss/Train,1,1.224833607673645
28,1677501563.3745804,Acc/Train,1,0.6913999915122986
29,1677501576.925625,proxy_step,1,0.0
30,1677501576.9257143,Loss/Val,1,0.24680064618587494
31,1677501576.925992,Acc/Val,1,0.9477999806404114
0,1677501578.9024289,experiment_name/text_summary,0,0.0
1,1677501578.9025319,ds_path/text_summary,0,0.0
2,1677501578.902578,ds_name/text_summary,0,0.0
3,1677501578.9026196,name_fn/text_summary,0,0.0
4,1677501578.902655,image_size/text_summary,0,0.0
5,1677501578.902689,batch_size/text_summary,0,0.0
6,1677501578.902753,epoch_steps/text_summary,0,0.0
7,1677501578.9027953,enable_proxy_attention/text_summary,0,0.0
8,1677501578.9028327,change_subset_attention/text_summary,0,0.0
9,1677501578.9028668,num_gpu/text_summary,0,0.0
10,1677501578.9029005,num_cpu/text_summary,0,0.0
11,1677501578.9031196,transfer_imagenet/text_summary,0,0.0
12,1677501578.9074197,subset_images/text_summary,0,0.0
13,1677501578.9117527,proxy_threshold/text_summary,0,0.0
14,1677501578.9160838,pixel_replacement_method/text_summary,0,0.0
15,1677501578.9204106,model/text_summary,0,0.0
16,1677501578.92462,proxy_steps/text_summary,0,0.0
17,1677501578.9293287,load_proxy_data/text_summary,0,0.0
18,1677501578.9333963,gradient_method/text_summary,0,0.0
19,1677501578.937718,clear_every_step/text_summary,0,0.0
20,1677501578.9418645,fname_start/text_summary,0,0.0
21,1677501578.945695,device/text_summary,0,0.0
22,1677501578.9494233,global_run_count/text_summary,0,0.0
23,1677501578.9535906,label_map/text_summary,0,0.0
24,1677501578.9577103,rev_label_map/text_summary,0,0.0
25,1677501578.9619305,num_classes/text_summary,0,0.0
26,1677501594.1572356,proxy_step,1,0.0
27,1677501594.1573262,Loss/Train,1,1.2262376546859741
28,1677501594.157593,Acc/Train,1,0.6916000247001648
29,1677501608.0042953,proxy_step,1,0.0
30,1677501608.0043962,Loss/Val,1,0.22231440246105194
31,1677501608.0046659,Acc/Val,1,0.9625999927520752
0,1677501610.0343788,experiment_name/text_summary,0,0.0
1,1677501610.0344822,ds_path/text_summary,0,0.0
2,1677501610.0345263,ds_name/text_summary,0,0.0
3,1677501610.0345705,name_fn/text_summary,0,0.0
4,1677501610.0346067,image_size/text_summary,0,0.0
5,1677501610.0346408,batch_size/text_summary,0,0.0
6,1677501610.034699,epoch_steps/text_summary,0,0.0
7,1677501610.0347457,enable_proxy_attention/text_summary,0,0.0
8,1677501610.0347838,change_subset_attention/text_summary,0,0.0
9,1677501610.034817,num_gpu/text_summary,0,0.0
10,1677501610.0348496,num_cpu/text_summary,0,0.0
11,1677501610.0351634,transfer_imagenet/text_summary,0,0.0
12,1677501610.039696,subset_images/text_summary,0,0.0
13,1677501610.0439367,proxy_threshold/text_summary,0,0.0
14,1677501610.0476427,pixel_replacement_method/text_summary,0,0.0
15,1677501610.0514572,model/text_summary,0,0.0
16,1677501610.055302,proxy_steps/text_summary,0,0.0
17,1677501610.0593326,load_proxy_data/text_summary,0,0.0
18,1677501610.0629995,gradient_method/text_summary,0,0.0
19,1677501610.0664942,clear_every_step/text_summary,0,0.0
20,1677501610.0701723,fname_start/text_summary,0,0.0
21,1677501610.073928,device/text_summary,0,0.0
22,1677501610.0777097,global_run_count/text_summary,0,0.0
23,1677501610.0812738,label_map/text_summary,0,0.0
24,1677501610.0849392,rev_label_map/text_summary,0,0.0
25,1677501610.0885007,num_classes/text_summary,0,0.0
26,1677501625.113395,proxy_step,1,0.0
27,1677501625.1134849,Loss/Train,1,1.2366760969161987
28,1677501625.1136806,Acc/Train,1,0.6955999732017517
29,1677501638.8060606,proxy_step,1,0.0
30,1677501638.8061512,Loss/Val,1,0.20922479033470154
31,1677501638.8065026,Acc/Val,1,0.9593999981880188
32,1677501653.998209,proxy_step,2,0.0
33,1677501653.9983008,Loss/Train,2,0.5570645332336426
34,1677501653.9985814,Acc/Train,2,0.8442000150680542
35,1677501667.3984501,proxy_step,2,0.0
36,1677501667.3985517,Loss/Val,2,0.15254124999046326
37,1677501667.3988786,Acc/Val,2,0.9765999913215637
0,1677501669.5208774,experiment_name/text_summary,0,0.0
1,1677501669.5209816,ds_path/text_summary,0,0.0
2,1677501669.5210264,ds_name/text_summary,0,0.0
3,1677501669.5210683,name_fn/text_summary,0,0.0
4,1677501669.521103,image_size/text_summary,0,0.0
5,1677501669.5211363,batch_size/text_summary,0,0.0
6,1677501669.5211723,epoch_steps/text_summary,0,0.0
7,1677501669.5212052,enable_proxy_attention/text_summary,0,0.0
8,1677501669.5212405,change_subset_attention/text_summary,0,0.0
9,1677501669.5212734,num_gpu/text_summary,0,0.0
10,1677501669.5213056,num_cpu/text_summary,0,0.0
11,1677501669.521514,transfer_imagenet/text_summary,0,0.0
12,1677501669.525771,subset_images/text_summary,0,0.0
13,1677501669.5300362,proxy_threshold/text_summary,0,0.0
14,1677501669.534349,pixel_replacement_method/text_summary,0,0.0
15,1677501669.538745,model/text_summary,0,0.0
16,1677501669.5430174,proxy_steps/text_summary,0,0.0
17,1677501669.5475514,load_proxy_data/text_summary,0,0.0
18,1677501669.5517309,gradient_method/text_summary,0,0.0
19,1677501669.5557928,clear_every_step/text_summary,0,0.0
20,1677501669.5598948,fname_start/text_summary,0,0.0
21,1677501669.563939,device/text_summary,0,0.0
22,1677501669.5679793,global_run_count/text_summary,0,0.0
23,1677501669.5722165,label_map/text_summary,0,0.0
24,1677501669.575856,rev_label_map/text_summary,0,0.0
25,1677501669.5796053,num_classes/text_summary,0,0.0
26,1677501683.9017677,proxy_step,1,0.0
27,1677501683.901855,Loss/Train,1,1.2299697399139404
28,1677501683.9021072,Acc/Train,1,0.6912000179290771
29,1677501697.2768607,proxy_step,1,0.0
30,1677501697.2769494,Loss/Val,1,0.24250391125679016
31,1677501697.2772338,Acc/Val,1,0.9603999853134155
0,1677501699.3847466,experiment_name/text_summary,0,0.0
1,1677501699.3849545,ds_path/text_summary,0,0.0
2,1677501699.3850434,ds_name/text_summary,0,0.0
3,1677501699.3851647,name_fn/text_summary,0,0.0
4,1677501699.3852875,image_size/text_summary,0,0.0
5,1677501699.3854141,batch_size/text_summary,0,0.0
6,1677501699.3855126,epoch_steps/text_summary,0,0.0
7,1677501699.3855917,enable_proxy_attention/text_summary,0,0.0
8,1677501699.3856366,change_subset_attention/text_summary,0,0.0
9,1677501699.385729,num_gpu/text_summary,0,0.0
10,1677501699.3858309,num_cpu/text_summary,0,0.0
11,1677501699.386227,transfer_imagenet/text_summary,0,0.0
12,1677501699.3913488,subset_images/text_summary,0,0.0
13,1677501699.3956192,proxy_threshold/text_summary,0,0.0
14,1677501699.4000955,pixel_replacement_method/text_summary,0,0.0
15,1677501699.4043295,model/text_summary,0,0.0
16,1677501699.408556,proxy_steps/text_summary,0,0.0
17,1677501699.4135017,load_proxy_data/text_summary,0,0.0
18,1677501699.418223,gradient_method/text_summary,0,0.0
19,1677501699.4228866,clear_every_step/text_summary,0,0.0
20,1677501699.4275413,fname_start/text_summary,0,0.0
21,1677501699.4321327,device/text_summary,0,0.0
22,1677501699.4366078,global_run_count/text_summary,0,0.0
23,1677501699.4414508,label_map/text_summary,0,0.0
24,1677501699.4461765,rev_label_map/text_summary,0,0.0
25,1677501699.4508107,num_classes/text_summary,0,0.0
26,1677501713.9851282,proxy_step,1,0.0
27,1677501713.985214,Loss/Train,1,1.2333475351333618
28,1677501713.9854922,Acc/Train,1,0.6880000233650208
29,1677501727.1396704,proxy_step,1,0.0
30,1677501727.1397905,Loss/Val,1,0.2545739710330963
31,1677501727.1401393,Acc/Val,1,0.9552000164985657
0,1677501729.0393362,experiment_name/text_summary,0,0.0
1,1677501729.0394366,ds_path/text_summary,0,0.0
2,1677501729.03948,ds_name/text_summary,0,0.0
3,1677501729.0395215,name_fn/text_summary,0,0.0
4,1677501729.039556,image_size/text_summary,0,0.0
5,1677501729.039589,batch_size/text_summary,0,0.0
6,1677501729.0396237,epoch_steps/text_summary,0,0.0
7,1677501729.0396564,enable_proxy_attention/text_summary,0,0.0
8,1677501729.0396903,change_subset_attention/text_summary,0,0.0
9,1677501729.039723,num_gpu/text_summary,0,0.0
10,1677501729.0397549,num_cpu/text_summary,0,0.0
11,1677501729.040087,transfer_imagenet/text_summary,0,0.0
12,1677501729.0443907,subset_images/text_summary,0,0.0
13,1677501729.0484183,proxy_threshold/text_summary,0,0.0
14,1677501729.052539,pixel_replacement_method/text_summary,0,0.0
15,1677501729.0568714,model/text_summary,0,0.0
16,1677501729.0609698,proxy_steps/text_summary,0,0.0
17,1677501729.0652509,load_proxy_data/text_summary,0,0.0
18,1677501729.0691788,gradient_method/text_summary,0,0.0
19,1677501729.0734322,clear_every_step/text_summary,0,0.0
20,1677501729.0772645,fname_start/text_summary,0,0.0
21,1677501729.081109,device/text_summary,0,0.0
22,1677501729.0848007,global_run_count/text_summary,0,0.0
23,1677501729.0887265,label_map/text_summary,0,0.0
24,1677501729.0925024,rev_label_map/text_summary,0,0.0
25,1677501729.0961142,num_classes/text_summary,0,0.0
26,1677501743.6403184,proxy_step,1,0.0
27,1677501743.6404073,Loss/Train,1,1.2492033243179321
28,1677501743.6406538,Acc/Train,1,0.6873999834060669
29,1677501756.9088032,proxy_step,1,0.0
30,1677501756.9088988,Loss/Val,1,0.2283773273229599
31,1677501756.9093688,Acc/Val,1,0.9577999711036682
0,1677501758.9037848,experiment_name/text_summary,0,0.0
1,1677501758.9038858,ds_path/text_summary,0,0.0
2,1677501758.9039285,ds_name/text_summary,0,0.0
3,1677501758.9039693,name_fn/text_summary,0,0.0
4,1677501758.904004,image_size/text_summary,0,0.0
5,1677501758.9040375,batch_size/text_summary,0,0.0
6,1677501758.9040728,epoch_steps/text_summary,0,0.0
7,1677501758.904105,enable_proxy_attention/text_summary,0,0.0
8,1677501758.9041393,change_subset_attention/text_summary,0,0.0
9,1677501758.9041717,num_gpu/text_summary,0,0.0
10,1677501758.9042034,num_cpu/text_summary,0,0.0
11,1677501758.9043777,transfer_imagenet/text_summary,0,0.0
12,1677501758.9085298,subset_images/text_summary,0,0.0
13,1677501758.9129207,proxy_threshold/text_summary,0,0.0
14,1677501758.917138,pixel_replacement_method/text_summary,0,0.0
15,1677501758.9213676,model/text_summary,0,0.0
16,1677501758.9252958,proxy_steps/text_summary,0,0.0
17,1677501758.9300852,load_proxy_data/text_summary,0,0.0
18,1677501758.934215,gradient_method/text_summary,0,0.0
19,1677501758.9385052,clear_every_step/text_summary,0,0.0
20,1677501758.9425128,fname_start/text_summary,0,0.0
21,1677501758.9466612,device/text_summary,0,0.0
22,1677501758.9504287,global_run_count/text_summary,0,0.0
23,1677501758.9545429,label_map/text_summary,0,0.0
24,1677501758.9587312,rev_label_map/text_summary,0,0.0
25,1677501758.962804,num_classes/text_summary,0,0.0
26,1677501773.0302367,proxy_step,1,0.0
27,1677501773.030351,Loss/Train,1,1.2064075469970703
28,1677501773.03067,Acc/Train,1,0.6962000131607056
29,1677501786.2438443,proxy_step,1,0.0
30,1677501786.2439353,Loss/Val,1,0.24348437786102295
31,1677501786.2441797,Acc/Val,1,0.9666000008583069
0,1677501788.316046,experiment_name/text_summary,0,0.0
1,1677501788.3161516,ds_path/text_summary,0,0.0
2,1677501788.316197,ds_name/text_summary,0,0.0
3,1677501788.3162394,name_fn/text_summary,0,0.0
4,1677501788.3163085,image_size/text_summary,0,0.0
5,1677501788.316344,batch_size/text_summary,0,0.0
6,1677501788.3163807,epoch_steps/text_summary,0,0.0
7,1677501788.316414,enable_proxy_attention/text_summary,0,0.0
8,1677501788.3164504,change_subset_attention/text_summary,0,0.0
9,1677501788.3164835,num_gpu/text_summary,0,0.0
10,1677501788.3165157,num_cpu/text_summary,0,0.0
11,1677501788.3167534,transfer_imagenet/text_summary,0,0.0
12,1677501788.3207157,subset_images/text_summary,0,0.0
13,1677501788.3248174,proxy_threshold/text_summary,0,0.0
14,1677501788.3291104,pixel_replacement_method/text_summary,0,0.0
15,1677501788.3334422,model/text_summary,0,0.0
16,1677501788.3377879,proxy_steps/text_summary,0,0.0
17,1677501788.3425922,load_proxy_data/text_summary,0,0.0
18,1677501788.3466227,gradient_method/text_summary,0,0.0
19,1677501788.3503647,clear_every_step/text_summary,0,0.0
20,1677501788.3541563,fname_start/text_summary,0,0.0
21,1677501788.3584256,device/text_summary,0,0.0
22,1677501788.3626025,global_run_count/text_summary,0,0.0
23,1677501788.366723,label_map/text_summary,0,0.0
24,1677501788.3707376,rev_label_map/text_summary,0,0.0
25,1677501788.3749948,num_classes/text_summary,0,0.0
26,1677501802.511192,proxy_step,1,0.0
27,1677501802.5112822,Loss/Train,1,1.2222826480865479
28,1677501802.5115485,Acc/Train,1,0.6898000240325928
29,1677501815.6675663,proxy_step,1,0.0
30,1677501815.667654,Loss/Val,1,0.2546057403087616
31,1677501815.667907,Acc/Val,1,0.949999988079071
0,1677501817.6519747,experiment_name/text_summary,0,0.0
1,1677501817.6520782,ds_path/text_summary,0,0.0
2,1677501817.652123,ds_name/text_summary,0,0.0
3,1677501817.6521657,name_fn/text_summary,0,0.0
4,1677501817.6522017,image_size/text_summary,0,0.0
5,1677501817.6522374,batch_size/text_summary,0,0.0
6,1677501817.6522734,epoch_steps/text_summary,0,0.0
7,1677501817.6523077,enable_proxy_attention/text_summary,0,0.0
8,1677501817.6523435,change_subset_attention/text_summary,0,0.0
9,1677501817.6523776,num_gpu/text_summary,0,0.0
10,1677501817.6524103,num_cpu/text_summary,0,0.0
11,1677501817.652669,transfer_imagenet/text_summary,0,0.0
12,1677501817.655802,subset_images/text_summary,0,0.0
13,1677501817.6590536,proxy_threshold/text_summary,0,0.0
14,1677501817.6626287,pixel_replacement_method/text_summary,0,0.0
15,1677501817.6662579,model/text_summary,0,0.0
16,1677501817.6702085,proxy_steps/text_summary,0,0.0
17,1677501817.674296,load_proxy_data/text_summary,0,0.0
18,1677501817.678565,gradient_method/text_summary,0,0.0
19,1677501817.6827033,clear_every_step/text_summary,0,0.0
20,1677501817.686846,fname_start/text_summary,0,0.0
21,1677501817.6909437,device/text_summary,0,0.0
22,1677501817.6949656,global_run_count/text_summary,0,0.0
23,1677501817.6988974,label_map/text_summary,0,0.0
24,1677501817.7029238,rev_label_map/text_summary,0,0.0
25,1677501817.7065606,num_classes/text_summary,0,0.0
26,1677501831.8166254,proxy_step,1,0.0
27,1677501831.8167136,Loss/Train,1,1.2378634214401245
28,1677501831.8169432,Acc/Train,1,0.6833999752998352
29,1677501845.186282,proxy_step,1,0.0
30,1677501845.186379,Loss/Val,1,0.21136197447776794
31,1677501845.1866653,Acc/Val,1,0.953000009059906
32,1677501859.5304942,proxy_step,2,0.0
33,1677501859.5305939,Loss/Train,2,0.5485080480575562
34,1677501859.5308704,Acc/Train,2,0.8492000102996826
35,1677501872.470131,proxy_step,2,0.0
36,1677501872.4702244,Loss/Val,2,0.11168909072875977
37,1677501872.4705126,Acc/Val,2,0.972599983215332
0,1677501874.4744685,experiment_name/text_summary,0,0.0
1,1677501874.4745624,ds_path/text_summary,0,0.0
2,1677501874.4746053,ds_name/text_summary,0,0.0
3,1677501874.474647,name_fn/text_summary,0,0.0
4,1677501874.4746819,image_size/text_summary,0,0.0
5,1677501874.474716,batch_size/text_summary,0,0.0
6,1677501874.4747517,epoch_steps/text_summary,0,0.0
7,1677501874.4747853,enable_proxy_attention/text_summary,0,0.0
8,1677501874.474831,change_subset_attention/text_summary,0,0.0
9,1677501874.4749215,num_gpu/text_summary,0,0.0
10,1677501874.4749804,num_cpu/text_summary,0,0.0
11,1677501874.4752629,transfer_imagenet/text_summary,0,0.0
12,1677501874.4778666,subset_images/text_summary,0,0.0
13,1677501874.4810688,proxy_threshold/text_summary,0,0.0
14,1677501874.4843245,pixel_replacement_method/text_summary,0,0.0
15,1677501874.4874933,model/text_summary,0,0.0
16,1677501874.490779,proxy_steps/text_summary,0,0.0
17,1677501874.4943657,load_proxy_data/text_summary,0,0.0
18,1677501874.4974048,gradient_method/text_summary,0,0.0
19,1677501874.5004096,clear_every_step/text_summary,0,0.0
20,1677501874.5034428,fname_start/text_summary,0,0.0
21,1677501874.5065584,device/text_summary,0,0.0
22,1677501874.509217,global_run_count/text_summary,0,0.0
23,1677501874.5120296,label_map/text_summary,0,0.0
24,1677501874.5145862,rev_label_map/text_summary,0,0.0
25,1677501874.5172455,num_classes/text_summary,0,0.0
26,1677501888.7198434,Number_Chosen,3,64.0
27,1677501890.0649273,original_images,3,0.0
28,1677501891.8853493,converted_proxy,3,0.0
29,1677501894.513152,proxy_step,3,1.0
30,1677501894.5132384,Loss/Train,3,1.2349001169204712
31,1677501894.513505,Acc/Train,3,0.6876000165939331
32,1677501907.427172,proxy_step,3,1.0
33,1677501907.4272707,Loss/Val,3,0.28253182768821716
34,1677501907.4275415,Acc/Val,3,0.9553999900817871
0,1677501909.3303933,experiment_name/text_summary,0,0.0
1,1677501909.3304822,ds_path/text_summary,0,0.0
2,1677501909.3305247,ds_name/text_summary,0,0.0
3,1677501909.330566,name_fn/text_summary,0,0.0
4,1677501909.3306003,image_size/text_summary,0,0.0
5,1677501909.3306327,batch_size/text_summary,0,0.0
6,1677501909.3306677,epoch_steps/text_summary,0,0.0
7,1677501909.3306997,enable_proxy_attention/text_summary,0,0.0
8,1677501909.3307333,change_subset_attention/text_summary,0,0.0
9,1677501909.3307672,num_gpu/text_summary,0,0.0
10,1677501909.3308,num_cpu/text_summary,0,0.0
11,1677501909.3313334,transfer_imagenet/text_summary,0,0.0
12,1677501909.3346455,subset_images/text_summary,0,0.0
13,1677501909.337689,proxy_threshold/text_summary,0,0.0
14,1677501909.3407333,pixel_replacement_method/text_summary,0,0.0
15,1677501909.3435092,model/text_summary,0,0.0
16,1677501909.3463566,proxy_steps/text_summary,0,0.0
17,1677501909.3498585,load_proxy_data/text_summary,0,0.0
18,1677501909.352801,gradient_method/text_summary,0,0.0
19,1677501909.355586,clear_every_step/text_summary,0,0.0
20,1677501909.3583682,fname_start/text_summary,0,0.0
21,1677501909.3611717,device/text_summary,0,0.0
22,1677501909.3640115,global_run_count/text_summary,0,0.0
23,1677501909.366825,label_map/text_summary,0,0.0
24,1677501909.3695638,rev_label_map/text_summary,0,0.0
25,1677501909.3725998,num_classes/text_summary,0,0.0
26,1677501923.501568,proxy_step,4,0.0
27,1677501923.5016682,Loss/Train,4,1.2423245906829834
28,1677501923.5019662,Acc/Train,4,0.687149703502655
29,1677501936.6494448,proxy_step,4,0.0
30,1677501936.6495404,Loss/Val,4,0.14873777329921722
31,1677501936.6498737,Acc/Val,4,0.9791833758354187
32,1677501950.9845054,proxy_step,5,0.0
33,1677501950.9845939,Loss/Train,5,0.5754218101501465
34,1677501950.9849305,Acc/Train,5,0.8480784893035889
35,1677501964.010757,proxy_step,5,0.0
36,1677501964.0108597,Loss/Val,5,0.13463054597377777
37,1677501964.0111256,Acc/Val,5,0.9793835282325745
0,1677501967.3503025,experiment_name/text_summary,0,0.0
1,1677501967.3504038,ds_path/text_summary,0,0.0
2,1677501967.3504477,ds_name/text_summary,0,0.0
3,1677501967.350489,name_fn/text_summary,0,0.0
4,1677501967.3505244,image_size/text_summary,0,0.0
5,1677501967.350558,batch_size/text_summary,0,0.0
6,1677501967.3505926,epoch_steps/text_summary,0,0.0
7,1677501967.3506258,enable_proxy_attention/text_summary,0,0.0
8,1677501967.3506613,change_subset_attention/text_summary,0,0.0
9,1677501967.3506942,num_gpu/text_summary,0,0.0
10,1677501967.3507268,num_cpu/text_summary,0,0.0
11,1677501967.3509557,transfer_imagenet/text_summary,0,0.0
12,1677501967.3554566,subset_images/text_summary,0,0.0
13,1677501967.359858,proxy_threshold/text_summary,0,0.0
14,1677501967.3641217,pixel_replacement_method/text_summary,0,0.0
15,1677501967.3681781,model/text_summary,0,0.0
16,1677501967.3722506,proxy_steps/text_summary,0,0.0
17,1677501967.376724,load_proxy_data/text_summary,0,0.0
18,1677501967.3807397,gradient_method/text_summary,0,0.0
19,1677501967.3846614,clear_every_step/text_summary,0,0.0
20,1677501967.3884747,fname_start/text_summary,0,0.0
21,1677501967.3924565,device/text_summary,0,0.0
22,1677501967.3962178,global_run_count/text_summary,0,0.0
23,1677501967.4004526,label_map/text_summary,0,0.0
24,1677501967.4047267,rev_label_map/text_summary,0,0.0
25,1677501967.4089878,num_classes/text_summary,0,0.0
26,1677501981.4991543,proxy_step,1,0.0
27,1677501981.4992423,Loss/Train,1,1.2352150678634644
28,1677501981.4994993,Acc/Train,1,0.6894000172615051
